place_id,place_name,review Length (raw),cleaned review Length,Lexical Diversity
ChIJFUmCGs4t3YARZ4iF8zZp7KY,Hawaiian Gardens Medical,82,42,0.9047619047619048
ChIJFUmCGs4t3YARZ4iF8zZp7KY,Hawaiian Gardens Medical,18,8,1.0
ChIJFUmCGs4t3YARZ4iF8zZp7KY,Hawaiian Gardens Medical,9,2,1.0
ChIJKcFPE2lJfC8Rf2fbve15Xdg,EverHeal Medical Clinic,74,32,0.96875
ChIJKcFPE2lJfC8Rf2fbve15Xdg,EverHeal Medical Clinic,87,40,0.85
ChIJKcFPE2lJfC8Rf2fbve15Xdg,EverHeal Medical Clinic,58,24,0.7916666666666666
ChIJKcFPE2lJfC8Rf2fbve15Xdg,EverHeal Medical Clinic,80,36,0.8888888888888888
ChIJKcFPE2lJfC8Rf2fbve15Xdg,EverHeal Medical Clinic,119,57,0.8947368421052632
ChIJ476NdXpB6oARJ2GdK6Z8C-8,Kaiser Permanente Ming Medical Offices,50,29,0.9310344827586207
ChIJ476NdXpB6oARJ2GdK6Z8C-8,Kaiser Permanente Ming Medical Offices,90,36,0.9166666666666666
ChIJ476NdXpB6oARJ2GdK6Z8C-8,Kaiser Permanente Ming Medical Offices,77,34,0.9117647058823529
ChIJ476NdXpB6oARJ2GdK6Z8C-8,Kaiser Permanente Ming Medical Offices,148,69,0.8260869565217391
ChIJ476NdXpB6oARJ2GdK6Z8C-8,Kaiser Permanente Ming Medical Offices,79,36,0.9444444444444444
ChIJRYo5LsQxw4ARNQTo5faj7GM,"Los Olivos Animal Hospital Upland, Urgent care",117,52,0.9423076923076923
ChIJRYo5LsQxw4ARNQTo5faj7GM,"Los Olivos Animal Hospital Upland, Urgent care",63,28,0.9285714285714286
ChIJRYo5LsQxw4ARNQTo5faj7GM,"Los Olivos Animal Hospital Upland, Urgent care",61,20,0.9
ChIJRYo5LsQxw4ARNQTo5faj7GM,"Los Olivos Animal Hospital Upland, Urgent care",52,24,0.9166666666666666
ChIJRYo5LsQxw4ARNQTo5faj7GM,"Los Olivos Animal Hospital Upland, Urgent care",22,10,0.9
ChIJn2gx9DdTw4ARB9j0AHYZ0Xw,Baseline Medical Clinic,273,100,0.73
ChIJn2gx9DdTw4ARB9j0AHYZ0Xw,Baseline Medical Clinic,21,9,0.8888888888888888
ChIJn2gx9DdTw4ARB9j0AHYZ0Xw,Baseline Medical Clinic,4,4,0.75
ChIJn2gx9DdTw4ARB9j0AHYZ0Xw,Baseline Medical Clinic,2,2,1.0
ChIJn2gx9DdTw4ARB9j0AHYZ0Xw,Baseline Medical Clinic,107,45,0.8666666666666667
ChIJsQNrdv64woARJbaqoxDWwDw,La Brea Pico Medical Clinic,178,75,0.7866666666666666
ChIJsQNrdv64woARJbaqoxDWwDw,La Brea Pico Medical Clinic,39,15,0.8
ChIJsQNrdv64woARJbaqoxDWwDw,La Brea Pico Medical Clinic,76,32,0.96875
ChIJsQNrdv64woARJbaqoxDWwDw,La Brea Pico Medical Clinic,47,19,0.9473684210526315
ChIJsQNrdv64woARJbaqoxDWwDw,La Brea Pico Medical Clinic,26,11,0.9090909090909091
ChIJTc6frSNmlIAREUh1XmYFj1Y,Shaw Walk-In Medical Center,126,46,0.8260869565217391
ChIJTc6frSNmlIAREUh1XmYFj1Y,Shaw Walk-In Medical Center,70,26,0.8846153846153846
ChIJTc6frSNmlIAREUh1XmYFj1Y,Shaw Walk-In Medical Center,19,6,0.8333333333333334
ChIJTc6frSNmlIAREUh1XmYFj1Y,Shaw Walk-In Medical Center,88,41,0.9024390243902439
ChIJTc6frSNmlIAREUh1XmYFj1Y,Shaw Walk-In Medical Center,141,53,0.8301886792452831
ChIJQ3h16htelIARFNldB_Roa4Y,Bivins Herbert G MD,91,47,0.9361702127659575
ChIJ4W1o1IqzwoARL702xkX-_ok,Providence Urgent Care - Manhattan Beach,194,105,0.7904761904761904
ChIJ4W1o1IqzwoARL702xkX-_ok,Providence Urgent Care - Manhattan Beach,28,12,0.9166666666666666
ChIJ4W1o1IqzwoARL702xkX-_ok,Providence Urgent Care - Manhattan Beach,122,53,0.8301886792452831
ChIJ4W1o1IqzwoARL702xkX-_ok,Providence Urgent Care - Manhattan Beach,45,21,1.0
ChIJ4W1o1IqzwoARL702xkX-_ok,Providence Urgent Care - Manhattan Beach,40,19,1.0
ChIJM0ssTGT76oARZLqWeFtEGwQ,Peridot Health Medical Clinic,30,12,1.0
ChIJM0ssTGT76oARZLqWeFtEGwQ,Peridot Health Medical Clinic,6,3,1.0
ChIJ34at3fNO6IAR36cnI58rsEU,Community Memorial Health Center – Saviers Road,67,33,0.8181818181818182
ChIJ34at3fNO6IAR36cnI58rsEU,Community Memorial Health Center – Saviers Road,36,18,0.8333333333333334
ChIJ34at3fNO6IAR36cnI58rsEU,Community Memorial Health Center – Saviers Road,210,88,0.5909090909090909
ChIJ34at3fNO6IAR36cnI58rsEU,Community Memorial Health Center – Saviers Road,189,77,0.8181818181818182
ChIJ34at3fNO6IAR36cnI58rsEU,Community Memorial Health Center – Saviers Road,56,27,0.9259259259259259
ChIJG3Mv89A13YARD8Osc7-kVcE,Wilmington Community Clinic,117,43,0.813953488372093
ChIJG3Mv89A13YARD8Osc7-kVcE,Wilmington Community Clinic,43,24,0.875
ChIJG3Mv89A13YARD8Osc7-kVcE,Wilmington Community Clinic,26,11,1.0
ChIJG3Mv89A13YARD8Osc7-kVcE,Wilmington Community Clinic,83,34,0.8235294117647058
ChIJG3Mv89A13YARD8Osc7-kVcE,Wilmington Community Clinic,85,40,0.75
ChIJ9Q6YgPe2woAR3UfhnDShcc4,Friends & Family Medical Clinic,48,20,1.0
ChIJ86q0oDSXhYARzm6PvIsfsCw,Kaiser Permanente San Rafael Park Medical Offices,198,102,0.8725490196078431
ChIJ86q0oDSXhYARzm6PvIsfsCw,Kaiser Permanente San Rafael Park Medical Offices,82,36,0.9166666666666666
ChIJ86q0oDSXhYARzm6PvIsfsCw,Kaiser Permanente San Rafael Park Medical Offices,57,28,0.9642857142857143
ChIJ86q0oDSXhYARzm6PvIsfsCw,Kaiser Permanente San Rafael Park Medical Offices,123,52,0.9038461538461539
ChIJ86q0oDSXhYARzm6PvIsfsCw,Kaiser Permanente San Rafael Park Medical Offices,42,18,0.8888888888888888
ChIJj98iihN-j4ARjSrdw9AT4qo,One Medical Primary Care Clinic - Castro,101,44,0.8636363636363636
ChIJj98iihN-j4ARjSrdw9AT4qo,One Medical Primary Care Clinic - Castro,79,36,0.9444444444444444
ChIJj98iihN-j4ARjSrdw9AT4qo,One Medical Primary Care Clinic - Castro,76,32,0.9375
ChIJj98iihN-j4ARjSrdw9AT4qo,One Medical Primary Care Clinic - Castro,48,19,0.9473684210526315
ChIJj98iihN-j4ARjSrdw9AT4qo,One Medical Primary Care Clinic - Castro,112,52,0.8461538461538461
ChIJ1zQ609zQmoAR_wp7FA4E-0E,"C.O.R.E. Medical Clinic, Inc.",71,26,0.9615384615384616
ChIJ1zQ609zQmoAR_wp7FA4E-0E,"C.O.R.E. Medical Clinic, Inc.",49,22,0.9545454545454546
ChIJ1zQ609zQmoAR_wp7FA4E-0E,"C.O.R.E. Medical Clinic, Inc.",100,42,0.9047619047619048
ChIJ1zQ609zQmoAR_wp7FA4E-0E,"C.O.R.E. Medical Clinic, Inc.",77,35,0.8285714285714286
ChIJ1zQ609zQmoAR_wp7FA4E-0E,"C.O.R.E. Medical Clinic, Inc.",64,27,1.0
ChIJZTe22_NO6IAR1OINpfTEwqY,CMH Urgent Care,78,29,0.7241379310344828
ChIJZTe22_NO6IAR1OINpfTEwqY,CMH Urgent Care,37,17,1.0
ChIJZTe22_NO6IAR1OINpfTEwqY,CMH Urgent Care,43,20,0.85
ChIJZTe22_NO6IAR1OINpfTEwqY,CMH Urgent Care,66,35,0.9714285714285714
ChIJZTe22_NO6IAR1OINpfTEwqY,CMH Urgent Care,22,11,0.9090909090909091
ChIJeT5D_rbQwoARugsRqnfdRhY,Duke Medical Clinic,141,66,0.9242424242424242
ChIJeT5D_rbQwoARugsRqnfdRhY,Duke Medical Clinic,24,16,0.9375
ChIJeT5D_rbQwoARugsRqnfdRhY,Duke Medical Clinic,100,46,0.8913043478260869
ChIJeT5D_rbQwoARugsRqnfdRhY,Duke Medical Clinic,163,81,0.8765432098765432
ChIJeT5D_rbQwoARugsRqnfdRhY,Duke Medical Clinic,42,22,0.8636363636363636
ChIJX54K7T67j4ARjSDN6ccZux4,One Medical Primary Care Clinic - Palo Alto - Forest Ave,68,30,0.9666666666666667
ChIJX54K7T67j4ARjSDN6ccZux4,One Medical Primary Care Clinic - Palo Alto - Forest Ave,80,43,0.9534883720930233
ChIJX54K7T67j4ARjSDN6ccZux4,One Medical Primary Care Clinic - Palo Alto - Forest Ave,89,37,0.8648648648648649
ChIJX54K7T67j4ARjSDN6ccZux4,One Medical Primary Care Clinic - Palo Alto - Forest Ave,61,24,0.8333333333333334
ChIJX54K7T67j4ARjSDN6ccZux4,One Medical Primary Care Clinic - Palo Alto - Forest Ave,40,23,0.9565217391304348
ChIJcw-IaKUv3YARfJfFKdfXgbQ,Xpress Urgent Care,40,20,1.0
ChIJcw-IaKUv3YARfJfFKdfXgbQ,Xpress Urgent Care,89,35,0.8285714285714286
ChIJcw-IaKUv3YARfJfFKdfXgbQ,Xpress Urgent Care,51,16,0.9375
ChIJcw-IaKUv3YARfJfFKdfXgbQ,Xpress Urgent Care,41,18,1.0
ChIJcw-IaKUv3YARfJfFKdfXgbQ,Xpress Urgent Care,153,52,0.7307692307692307
ChIJmyz36vVLhIAR_A8XJoIzJ9I,Providence Medical Group Rohnert Park - Urgent Care,153,62,0.8548387096774194
ChIJmyz36vVLhIAR_A8XJoIzJ9I,Providence Medical Group Rohnert Park - Urgent Care,87,33,0.9090909090909091
ChIJmyz36vVLhIAR_A8XJoIzJ9I,Providence Medical Group Rohnert Park - Urgent Care,69,27,0.9259259259259259
ChIJmyz36vVLhIAR_A8XJoIzJ9I,Providence Medical Group Rohnert Park - Urgent Care,142,57,0.8070175438596491
ChIJmyz36vVLhIAR_A8XJoIzJ9I,Providence Medical Group Rohnert Park - Urgent Care,80,33,0.9090909090909091
ChIJl6arRzXtj4ARtG8jUTGCG6Y,One Medical Primary Care Clinic - Dublin,22,12,1.0
ChIJl6arRzXtj4ARtG8jUTGCG6Y,One Medical Primary Care Clinic - Dublin,45,16,1.0
ChIJl6arRzXtj4ARtG8jUTGCG6Y,One Medical Primary Care Clinic - Dublin,31,18,1.0
ChIJl6arRzXtj4ARtG8jUTGCG6Y,One Medical Primary Care Clinic - Dublin,49,20,1.0
ChIJl6arRzXtj4ARtG8jUTGCG6Y,One Medical Primary Care Clinic - Dublin,51,24,0.9166666666666666
ChIJ0WAi6aeZwoARSxe_PEU5qkE,Providence Tarzana Emergency Department,110,42,0.8809523809523809
ChIJ0WAi6aeZwoARSxe_PEU5qkE,Providence Tarzana Emergency Department,123,59,0.7627118644067796
ChIJ0WAi6aeZwoARSxe_PEU5qkE,Providence Tarzana Emergency Department,140,61,0.7868852459016393
ChIJ0WAi6aeZwoARSxe_PEU5qkE,Providence Tarzana Emergency Department,64,38,0.868421052631579
ChIJ0WAi6aeZwoARSxe_PEU5qkE,Providence Tarzana Emergency Department,46,18,1.0
ChIJ_U7FeO0U6YARttP9IBqmoqk,Dr. Christopher J Flynn MD,8,4,1.0
ChIJ_U7FeO0U6YARttP9IBqmoqk,Dr. Christopher J Flynn MD,3,2,1.0
ChIJpyWbk6DEwoAR35lK8nkIFPs,Exer Urgent Care - Pasadena - Lake Ave,205,93,0.7956989247311828
ChIJpyWbk6DEwoAR35lK8nkIFPs,Exer Urgent Care - Pasadena - Lake Ave,72,27,0.9629629629629629
ChIJpyWbk6DEwoAR35lK8nkIFPs,Exer Urgent Care - Pasadena - Lake Ave,24,12,0.9166666666666666
ChIJpyWbk6DEwoAR35lK8nkIFPs,Exer Urgent Care - Pasadena - Lake Ave,47,15,0.8666666666666667
ChIJpyWbk6DEwoAR35lK8nkIFPs,Exer Urgent Care - Pasadena - Lake Ave,25,11,0.9090909090909091
ChIJxfRNRqvHmoARBVBn6Jt7hPI,Sutter Medical Plaza Elk Grove,225,91,0.8241758241758241
ChIJxfRNRqvHmoARBVBn6Jt7hPI,Sutter Medical Plaza Elk Grove,86,47,0.6808510638297872
ChIJxfRNRqvHmoARBVBn6Jt7hPI,Sutter Medical Plaza Elk Grove,38,19,0.8421052631578947
ChIJxfRNRqvHmoARBVBn6Jt7hPI,Sutter Medical Plaza Elk Grove,336,160,0.675
ChIJxfRNRqvHmoARBVBn6Jt7hPI,Sutter Medical Plaza Elk Grove,78,34,0.8235294117647058
ChIJWa2I_RTIwoARr29e86-RL5M,Sunset Family Medical Clinic,69,25,0.8
ChIJWa2I_RTIwoARr29e86-RL5M,Sunset Family Medical Clinic,143,65,0.7230769230769231
ChIJWa2I_RTIwoARr29e86-RL5M,Sunset Family Medical Clinic,30,12,1.0
ChIJWa2I_RTIwoARr29e86-RL5M,Sunset Family Medical Clinic,54,20,1.0
ChIJWa2I_RTIwoARr29e86-RL5M,Sunset Family Medical Clinic,13,5,1.0
ChIJef5oIvLp3IARxYFY544ScJo,Clineva Urgent Care | Lake Forest,51,27,0.8888888888888888
ChIJef5oIvLp3IARxYFY544ScJo,Clineva Urgent Care | Lake Forest,197,93,0.946236559139785
ChIJef5oIvLp3IARxYFY544ScJo,Clineva Urgent Care | Lake Forest,90,43,0.9534883720930233
ChIJef5oIvLp3IARxYFY544ScJo,Clineva Urgent Care | Lake Forest,95,35,0.9428571428571428
ChIJef5oIvLp3IARxYFY544ScJo,Clineva Urgent Care | Lake Forest,76,33,0.9393939393939394
ChIJnX2ukbQem4ARpqJWk_BtLZc,Loomis Medical Clinic,50,25,0.92
ChIJnX2ukbQem4ARpqJWk_BtLZc,Loomis Medical Clinic,43,17,0.8823529411764706
ChIJnX2ukbQem4ARpqJWk_BtLZc,Loomis Medical Clinic,19,10,0.9
ChIJnX2ukbQem4ARpqJWk_BtLZc,Loomis Medical Clinic,30,11,1.0
ChIJnX2ukbQem4ARpqJWk_BtLZc,Loomis Medical Clinic,68,26,0.8076923076923077
ChIJk2tzIjwGhYARSfHOt9Wsg2o,St. Joseph Health Prompt Care,36,18,1.0
ChIJk2tzIjwGhYARSfHOt9Wsg2o,St. Joseph Health Prompt Care,53,24,0.875
ChIJk2tzIjwGhYARSfHOt9Wsg2o,St. Joseph Health Prompt Care,259,122,0.7950819672131147
ChIJk2tzIjwGhYARSfHOt9Wsg2o,St. Joseph Health Prompt Care,314,135,0.7111111111111111
ChIJk2tzIjwGhYARSfHOt9Wsg2o,St. Joseph Health Prompt Care,162,79,0.8354430379746836
ChIJ9WZXgQ-46oAREpG0C6Lssac,Porterville Valley Promptcare,61,25,0.8
ChIJ9WZXgQ-46oAREpG0C6Lssac,Porterville Valley Promptcare,147,64,0.859375
ChIJ9WZXgQ-46oAREpG0C6Lssac,Porterville Valley Promptcare,48,18,1.0
ChIJ9WZXgQ-46oAREpG0C6Lssac,Porterville Valley Promptcare,60,27,0.9629629629629629
ChIJ9WZXgQ-46oAREpG0C6Lssac,Porterville Valley Promptcare,99,38,0.868421052631579
ChIJp8kRmGUvlYARr96Q2UZnHXI,Holvik Family Health Center,102,44,0.9545454545454546
ChIJp8kRmGUvlYARr96Q2UZnHXI,Holvik Family Health Center,379,183,0.7814207650273224
ChIJp8kRmGUvlYARr96Q2UZnHXI,Holvik Family Health Center,69,31,0.8064516129032258
ChIJp8kRmGUvlYARr96Q2UZnHXI,Holvik Family Health Center,173,67,0.7164179104477612
ChIJp8kRmGUvlYARr96Q2UZnHXI,Holvik Family Health Center,160,63,0.7142857142857143
ChIJVaAEftBlw4ARgINjuHHB8qM,Kaiser Permanente Victorville Medical Office 1,34,15,1.0
ChIJVaAEftBlw4ARgINjuHHB8qM,Kaiser Permanente Victorville Medical Office 1,65,29,0.9310344827586207
ChIJVaAEftBlw4ARgINjuHHB8qM,Kaiser Permanente Victorville Medical Office 1,97,46,0.8478260869565217
ChIJVaAEftBlw4ARgINjuHHB8qM,Kaiser Permanente Victorville Medical Office 1,97,43,0.9302325581395349
ChIJVaAEftBlw4ARgINjuHHB8qM,Kaiser Permanente Victorville Medical Office 1,60,27,0.9629629629629629
ChIJz7S7gvQHhYARiikAEe6eTkQ,Providence Medical Group Urgent Care - Napa,64,27,0.7777777777777778
ChIJz7S7gvQHhYARiikAEe6eTkQ,Providence Medical Group Urgent Care - Napa,57,17,0.6470588235294118
ChIJz7S7gvQHhYARiikAEe6eTkQ,Providence Medical Group Urgent Care - Napa,99,46,0.9130434782608695
ChIJz7S7gvQHhYARiikAEe6eTkQ,Providence Medical Group Urgent Care - Napa,43,25,0.88
ChIJz7S7gvQHhYARiikAEe6eTkQ,Providence Medical Group Urgent Care - Napa,183,74,0.7837837837837838
ChIJGW9qRyrBwoARwobO9PBCuZQ,Mederi Urgent Care - Glendale,93,43,0.8604651162790697
ChIJGW9qRyrBwoARwobO9PBCuZQ,Mederi Urgent Care - Glendale,219,102,0.8725490196078431
ChIJGW9qRyrBwoARwobO9PBCuZQ,Mederi Urgent Care - Glendale,98,36,0.9444444444444444
ChIJGW9qRyrBwoARwobO9PBCuZQ,Mederi Urgent Care - Glendale,101,49,0.8367346938775511
ChIJGW9qRyrBwoARwobO9PBCuZQ,Mederi Urgent Care - Glendale,65,24,0.9583333333333334
ChIJXVhy-Y1VkIARn4KfirOdvUQ,Golden Valley Health Centers - Medical Clinic,196,73,0.7397260273972602
ChIJXVhy-Y1VkIARn4KfirOdvUQ,Golden Valley Health Centers - Medical Clinic,135,64,0.6875
ChIJXVhy-Y1VkIARn4KfirOdvUQ,Golden Valley Health Centers - Medical Clinic,79,30,0.9333333333333333
ChIJXVhy-Y1VkIARn4KfirOdvUQ,Golden Valley Health Centers - Medical Clinic,190,72,0.8333333333333334
ChIJXVhy-Y1VkIARn4KfirOdvUQ,Golden Valley Health Centers - Medical Clinic,42,14,0.8571428571428571
ChIJrWscYPjH3IARxlIOMs7XGgc,Citrus Valley Urgent Care,216,91,0.5604395604395604
ChIJrWscYPjH3IARxlIOMs7XGgc,Citrus Valley Urgent Care,58,29,1.0
ChIJrWscYPjH3IARxlIOMs7XGgc,Citrus Valley Urgent Care,67,30,0.9666666666666667
ChIJrWscYPjH3IARxlIOMs7XGgc,Citrus Valley Urgent Care,149,69,0.855072463768116
ChIJrWscYPjH3IARxlIOMs7XGgc,Citrus Valley Urgent Care,62,30,0.9333333333333333
ChIJQ56dAWBQ2YAR5XJjGkcmUbI,higi,1,1,0.0
ChIJA09Cg5IrlYAR-0r0dKJF-Ag,Tulare Family Wellness Center,50,20,0.9
ChIJA09Cg5IrlYAR-0r0dKJF-Ag,Tulare Family Wellness Center,116,46,0.6956521739130435
ChIJA09Cg5IrlYAR-0r0dKJF-Ag,Tulare Family Wellness Center,40,15,0.8666666666666667
ChIJA09Cg5IrlYAR-0r0dKJF-Ag,Tulare Family Wellness Center,150,54,0.6851851851851852
ChIJA09Cg5IrlYAR-0r0dKJF-Ag,Tulare Family Wellness Center,52,17,1.0
ChIJHVAXn3JX2YARcvO8S_7ZR24,Grossmont Medical Clinic,33,16,0.875
ChIJHVAXn3JX2YARcvO8S_7ZR24,Grossmont Medical Clinic,6,3,1.0
ChIJNxjttz6t6YARe1Rw1893Vno,Midtown Medical Group,162,67,0.8805970149253731
ChIJNxjttz6t6YARe1Rw1893Vno,Midtown Medical Group,45,22,1.0
ChIJNxjttz6t6YARe1Rw1893Vno,Midtown Medical Group,92,44,0.75
ChIJNxjttz6t6YARe1Rw1893Vno,Midtown Medical Group,65,36,0.8611111111111112
ChIJNxjttz6t6YARe1Rw1893Vno,Midtown Medical Group,86,31,0.9032258064516129
ChIJw3FDhAS4woARZverHPWwir4,Dr. Ruth Temple Health Center,97,43,0.8604651162790697
ChIJw3FDhAS4woARZverHPWwir4,Dr. Ruth Temple Health Center,116,40,0.8
ChIJw3FDhAS4woARZverHPWwir4,Dr. Ruth Temple Health Center,49,18,1.0
ChIJw3FDhAS4woARZverHPWwir4,Dr. Ruth Temple Health Center,83,24,0.9583333333333334
ChIJw3FDhAS4woARZverHPWwir4,Dr. Ruth Temple Health Center,135,50,0.7
ChIJg1S11G9q6oAR-wfDaL1V0TM,Universal Urgent Care-Ming,39,17,1.0
ChIJg1S11G9q6oAR-wfDaL1V0TM,Universal Urgent Care-Ming,23,11,0.9090909090909091
ChIJg1S11G9q6oAR-wfDaL1V0TM,Universal Urgent Care-Ming,76,37,0.8108108108108109
ChIJg1S11G9q6oAR-wfDaL1V0TM,Universal Urgent Care-Ming,47,24,0.7083333333333334
ChIJg1S11G9q6oAR-wfDaL1V0TM,Universal Urgent Care-Ming,53,18,0.8888888888888888
ChIJBQl6ppxNw4AR2M3t9avUe7Q,Clinica Medica San Pablo,47,17,0.8823529411764706
ChIJBQl6ppxNw4AR2M3t9avUe7Q,Clinica Medica San Pablo,103,46,0.9130434782608695
ChIJBQl6ppxNw4AR2M3t9avUe7Q,Clinica Medica San Pablo,173,70,0.5714285714285714
ChIJBQl6ppxNw4AR2M3t9avUe7Q,Clinica Medica San Pablo,53,27,0.8518518518518519
ChIJBQl6ppxNw4AR2M3t9avUe7Q,Clinica Medica San Pablo,12,8,1.0
ChIJFUUyeEzJj4ARKMSGR9Yk_i4,Sutter Health East Santa Clara Pediatric Urgent Care,48,31,0.967741935483871
ChIJ53BPlZxelIARCrCQime4Xs0,Clinica Sierra Vista - North Fine Community Health Center,61,35,0.8285714285714286
ChIJ53BPlZxelIARCrCQime4Xs0,Clinica Sierra Vista - North Fine Community Health Center,63,29,0.9655172413793104
ChIJ53BPlZxelIARCrCQime4Xs0,Clinica Sierra Vista - North Fine Community Health Center,151,59,0.8135593220338984
ChIJ53BPlZxelIARCrCQime4Xs0,Clinica Sierra Vista - North Fine Community Health Center,258,109,0.6605504587155964
ChIJ53BPlZxelIARCrCQime4Xs0,Clinica Sierra Vista - North Fine Community Health Center,40,17,0.9411764705882353
ChIJXWQC1hxrkYARmoTgblMm1zI,Castle Family Health Centers,52,22,0.9545454545454546
ChIJXWQC1hxrkYARmoTgblMm1zI,Castle Family Health Centers,33,12,0.9166666666666666
ChIJXWQC1hxrkYARmoTgblMm1zI,Castle Family Health Centers,100,41,0.8780487804878049
ChIJXWQC1hxrkYARmoTgblMm1zI,Castle Family Health Centers,78,27,0.8518518518518519
ChIJXWQC1hxrkYARmoTgblMm1zI,Castle Family Health Centers,45,22,1.0
ChIJQSEDK9rFmoARgEGWOrBleO0,ENT - San Juan Physicians Plaza - Mercy Medical Group,264,102,0.7254901960784313
ChIJQSEDK9rFmoARgEGWOrBleO0,ENT - San Juan Physicians Plaza - Mercy Medical Group,28,17,0.9411764705882353
ChIJQSEDK9rFmoARgEGWOrBleO0,ENT - San Juan Physicians Plaza - Mercy Medical Group,70,29,0.8620689655172413
ChIJQSEDK9rFmoARgEGWOrBleO0,ENT - San Juan Physicians Plaza - Mercy Medical Group,144,70,0.9571428571428572
ChIJQSEDK9rFmoARgEGWOrBleO0,ENT - San Juan Physicians Plaza - Mercy Medical Group,87,41,0.8048780487804879
ChIJuyCDKVbY3IARs-r-oeuFrBI,First And Bristol Medical Group,115,50,0.82
ChIJuyCDKVbY3IARs-r-oeuFrBI,First And Bristol Medical Group,219,93,0.7419354838709677
ChIJuyCDKVbY3IARs-r-oeuFrBI,First And Bristol Medical Group,107,43,0.8604651162790697
ChIJuyCDKVbY3IARs-r-oeuFrBI,First And Bristol Medical Group,31,19,0.8421052631578947
ChIJuyCDKVbY3IARs-r-oeuFrBI,First And Bristol Medical Group,113,52,0.9038461538461539
ChIJX5J4FJwT6YARroO6IgNz22w,Santa Barbara County Public Health: Franklin Health Care Center,462,205,0.6926829268292682
ChIJX5J4FJwT6YARroO6IgNz22w,Santa Barbara County Public Health: Franklin Health Care Center,277,119,0.8067226890756303
ChIJX5J4FJwT6YARroO6IgNz22w,Santa Barbara County Public Health: Franklin Health Care Center,16,13,1.0
ChIJX5J4FJwT6YARroO6IgNz22w,Santa Barbara County Public Health: Franklin Health Care Center,30,13,1.0
ChIJX5J4FJwT6YARroO6IgNz22w,Santa Barbara County Public Health: Franklin Health Care Center,58,27,0.8888888888888888
ChIJ2zuC7tQrlYARZyy_eC9wiHQ,Adventist Health Medical Office - Tulare,42,18,0.8888888888888888
ChIJ2zuC7tQrlYARZyy_eC9wiHQ,Adventist Health Medical Office - Tulare,54,26,0.8461538461538461
ChIJ2zuC7tQrlYARZyy_eC9wiHQ,Adventist Health Medical Office - Tulare,76,27,0.9629629629629629
ChIJ2zuC7tQrlYARZyy_eC9wiHQ,Adventist Health Medical Office - Tulare,88,36,0.8888888888888888
ChIJ2zuC7tQrlYARZyy_eC9wiHQ,Adventist Health Medical Office - Tulare,52,24,0.9166666666666666
ChIJi1sol1pelIARNhbyBJU4YAI,Central Star Youth Psychiatric Health Facility,41,16,1.0
ChIJi1sol1pelIARNhbyBJU4YAI,Central Star Youth Psychiatric Health Facility,163,73,0.7808219178082192
ChIJi1sol1pelIARNhbyBJU4YAI,Central Star Youth Psychiatric Health Facility,17,7,1.0
ChIJi1sol1pelIARNhbyBJU4YAI,Central Star Youth Psychiatric Health Facility,429,177,0.7175141242937854
ChIJi1sol1pelIARNhbyBJU4YAI,Central Star Youth Psychiatric Health Facility,86,32,1.0
ChIJqbUDqI5Nw4ARRgvRnNJnFc8,"Zahoor Sadiq, DO | Kaiser Permanente",15,9,1.0
ChIJw92_W6lClIARAgkeKL9koH4,First Health Medical Center,231,107,0.9065420560747663
ChIJw92_W6lClIARAgkeKL9koH4,First Health Medical Center,118,43,0.9069767441860465
ChIJw92_W6lClIARAgkeKL9koH4,First Health Medical Center,63,25,0.92
ChIJw92_W6lClIARAgkeKL9koH4,First Health Medical Center,20,11,1.0
ChIJw92_W6lClIARAgkeKL9koH4,First Health Medical Center,98,37,0.8378378378378378
ChIJyZX6DawrlYARKU6Z304EUiI,Family HealthCare Network,78,31,0.967741935483871
ChIJyZX6DawrlYARKU6Z304EUiI,Family HealthCare Network,27,13,0.7692307692307693
ChIJyZX6DawrlYARKU6Z304EUiI,Family HealthCare Network,50,24,0.9583333333333334
ChIJyZX6DawrlYARKU6Z304EUiI,Family HealthCare Network,175,75,0.9333333333333333
ChIJyZX6DawrlYARKU6Z304EUiI,Family HealthCare Network,55,24,0.8333333333333334
ChIJ8dB0XQtUkIARPY2RJ5bNkuI,Scenic Faculty Medical Group,12,5,1.0
ChIJ8dB0XQtUkIARPY2RJ5bNkuI,Scenic Faculty Medical Group,6,4,1.0
ChIJ8dB0XQtUkIARPY2RJ5bNkuI,Scenic Faculty Medical Group,1,1,1.0
ChIJ8dB0XQtUkIARPY2RJ5bNkuI,Scenic Faculty Medical Group,20,10,0.9
ChIJ8dB0XQtUkIARPY2RJ5bNkuI,Scenic Faculty Medical Group,21,11,1.0
ChIJCf56GCUim4ARvHgZYpJVWGU,"El Camino Medical Clinic, Rocklin Henry J Low MD",31,14,0.9285714285714286
ChIJCf56GCUim4ARvHgZYpJVWGU,"El Camino Medical Clinic, Rocklin Henry J Low MD",105,50,0.82
ChIJCf56GCUim4ARvHgZYpJVWGU,"El Camino Medical Clinic, Rocklin Henry J Low MD",52,18,0.8333333333333334
ChIJCf56GCUim4ARvHgZYpJVWGU,"El Camino Medical Clinic, Rocklin Henry J Low MD",55,19,1.0
ChIJCf56GCUim4ARvHgZYpJVWGU,"El Camino Medical Clinic, Rocklin Henry J Low MD",41,11,1.0
ChIJv3YvC27LwoARSPbX3Ke6RqM,East Compton Clinic,19,12,0.8333333333333334
