place_name,polarity,subjectivity,NLTK_Compound,review_rating
Greater Richmond Industrial Medical Clinic,0.3949722222222223,0.7495777777777778,0.8083333333333332,5.0
Green Cross Medical Clinic,-0.20077940577940576,0.5030571835571835,-0.49692,2.4
Green Gaidry Medical Clinic,0.14771825396825397,0.5001984126984127,0.9337,5.0
Green Valley Medical Clinic,0.041666666666666664,0.2916666666666667,0.0281,5.0
Grossman Burn Center at Memorial Hospital,-0.027044172932330822,0.4779675751879699,0.060180000000000025,1.8
Grossmont Medical Clinic,0.6125,0.6083333333333334,0.69685,5.0
HERITAGE VICTOR VALLEY MEDICAL GROUP - Urgent Care,0.22453823953823954,0.546529822029822,0.5818399999999999,5.0
Hampton Medical Clinic Inc,-0.0017051357733175899,0.5268017840745113,-0.04849999999999999,2.0
Harbor Medical Clinic,-0.04136869288119289,0.5031355459355459,-0.5077200000000001,1.8
Harbor-UCLA Adult Urgent Care Clinic,-0.05977591036414567,0.6089179004935308,-0.021960000000000025,2.0
Harmony Health Medical Clinic,0.10852930402930402,0.5317967032967033,0.14895999999999998,3.4
Harmony Health Medical Clinic and Family Resource Center,0.4011363636363637,0.5976767676767677,0.862,4.0
Haven Elite Urgent Care,0.19297828984287319,0.49282670955587626,0.9423999999999999,4.2
Hawaiian Gardens Medical,0.5175962301587301,0.5647003968253969,0.60392,5.0
Hawthorne Medical Clinic,0.06500000000000002,0.4364285714285714,-0.7745,1.0
Hawthorne Morningside Medical Clinic,0.2579737103174603,0.6010493827160494,0.30228,3.4
Heacock Medical Clinic,0.21847537878787876,0.5666490800865801,0.43792,3.4
Heal Medical Clinic,0.18203318611213345,0.4244137104460991,0.42489999999999994,3.4
"Healdsburg Hospital, Providence : Emergency Room",0.13833414733414734,0.5427973137973138,0.5073,2.6
Healdsburg Primary Care,0.058523809523809533,0.5318681318681319,0.027859999999999996,3.8
Health Ave Clinic,0.26532286938650573,0.5550974594429141,0.20572000000000004,3.4
Health Clinic Salud And Familia,0.39904761904761904,0.5562142857142857,0.85444,5.0
Health First Urgent Care,0.1735499601671477,0.4909999398749399,0.6811,3.8
HealthRus,0.10190178571428572,0.5038060405643738,0.18531999999999998,1.8
HealthWise Medical Clinic,0.21044967017109872,0.5034299852264138,0.375,3.8
"Healthcare Angels Medical Clinic, inc.",0.34715454545454544,0.5414237934904602,0.9493,5.0
Healthcare Medical Clinic of Pomona - Pomona,0.40582261904761907,0.764286507936508,0.6744600000000001,3.4
Healthline Medical Group,0.28194444444444444,0.6246060606060606,0.65924,4.8
Healthpointe Ontario,0.24185714285714285,0.5390873015873016,0.36326,3.4
Healthstat Clinic,0.64,0.93,0.9633,5.0
HealthyU Clinics,0.3855506734006734,0.6155468013468014,0.9539799999999999,5.0
Heart Rhythm Clinic,-0.1625,0.85,0.354,3.0
Hemet Community Medical Group,-0.24361867413632118,0.4149413632119515,-0.4965,1.2
Hemet Valley Medical Center: Emergency Room,0.16454225932797362,0.4772590702947846,0.4035,2.8
Henry Mayo Newhall Urgent Care,0.1946382275132275,0.5436424963924964,0.8713599999999999,4.8
Heritage Victor Valley Medical Group: Barstow Clinic,0.5341904761904762,0.652104761904762,0.94018,4.8
Heritage Victor Valley Medical Group: Phelan Clinic,0.4233848484848485,0.609660606060606,0.89358,5.0
Hermes Health,0.16651404151404153,0.2986838232992079,0.8517,5.0
Hesperian Clinic,0.3039337822671156,0.5626907968574635,0.8987,5.0
Hi-Desert Family Health Clinic,0.21917373168090082,0.5252277905101435,0.07984,3.0
High Desert Family Medical Clinic,0.1745555231662043,0.3874459462106521,0.15008,3.0
Hillcrest Family Health Center,0.3150235003092146,0.5528690991548134,0.9749000000000001,5.0
Hillcrest Medical Clinic,0.15389545454545456,0.46051991341991344,0.5311,4.2
Hilmar Family Medical Center,0.3292424242424242,0.5500662878787879,0.40142,3.4
Hoag Hospital - Newport Beach - Emergency Room,0.06052185810221524,0.5354113485720629,-0.72602,2.2
Hoag Urgent Care,0.22001932939432942,0.5157648557648559,0.52104,3.4
Hoag Urgent Care & Family Medicine - Irvine Los Olivos,0.3131339285714286,0.5694725529100528,0.44543999999999995,4.2
Hoag Urgent Care & Family Medicine Monarch Beach,0.30801616161616163,0.5040959595959597,0.97014,5.0
Hoag Urgent Care & Family Medicine Orchard Hills,0.2386950757575758,0.4862001262626262,0.90922,5.0
Hoag Urgent Care Aliso Viejo,0.2668362193362193,0.5126046176046176,0.9293800000000001,5.0
Hoag Urgent Care Costa Mesa,0.33100641025641026,0.5268535137701804,0.9496,5.0
Hoag Urgent Care Foothill Ranch,0.2956000585565803,0.521031539224776,0.88688,5.0
Hoag Urgent Care Huntington Beach,0.3755818160597572,0.6061067343604108,0.97844,5.0
Hoag Urgent Care Huntington Harbour,0.22288608058608056,0.5387712759462759,0.7982400000000001,3.6
Hoag Urgent Care Irvine - Sand Canyon,0.3628928848928849,0.5648367188367188,0.92132,5.0
Hoag Urgent Care Irvine - Woodbridge,0.42457023809523814,0.6927341269841271,0.91598,5.0
Hoag Urgent Care Irvine - Woodbury,0.084870670995671,0.5232271432271431,0.6253,3.4
Hoag Urgent Care Newport Beach,0.3732878787878788,0.5710568181818182,0.6805,5.0
Hoag Urgent Care Newport Coast,0.2759171957671958,0.519562962962963,0.67168,4.2
Hoag Urgent Care San Clemente,0.2564814814814815,0.6523148148148148,0.9189,5.0
Hoag Urgent Care Tustin Lecacy,0.2829534347231716,0.5094830338834099,0.91396,5.0
Hollywood Cross Medical Clinic,-0.051734938672438655,0.5748147546897547,-0.3854,2.2
Hollywood Walk-In Clinic,0.22557597032597032,0.5833091168091168,0.59344,4.0
Holt Blvd Clinica Medica Familiar,0.3278402777777778,0.4676296296296297,0.06432000000000002,3.4
Holvik Family Health Center,0.05023005351130351,0.5462375240500241,-0.62824,1.0
Holy Cross Urgent Care,0.23762891638264882,0.5503545972451344,0.81563,4.6
Holy Cross Urgent Care - Rio Vista,0.23947117664081952,0.5658803683089397,0.959,4.4
Horizon Veterinary Specialists,0.20820943326825683,0.5474853294853295,0.95084,5.0
Hub Clinic,0.3242361111111111,0.460375,0.67462,4.2
Huffman Clinic at Napa Valley Orthopaedics,0.2816904761904762,0.4469232804232804,0.89018,5.0
IDeal Urgent Care,0.32405772005772004,0.6357294372294373,0.72374,4.2
IMAC Medical Group,0.48380740740740735,0.5109037037037037,0.9355800000000001,5.0
"IWC Primary Care, An Innovative Wellness Clinic",0.29113533090003674,0.5167173273349743,0.8551399999999999,4.2
"Ian Ahwah, MD",0.36354166666666665,0.5158333333333334,0.85585,5.0
Immediate Care Center,0.21984982541268253,0.4617356744842459,0.9192199999999999,4.6
Impact Care Medical Group - Urgent Care,0.045923160173160185,0.3234329004329004,0.29098,3.4
Imperial Beach Community Clinic,0.12941369941369943,0.48474603174603176,0.7395400000000001,3.4
Imperial Primary Care Medical Group & After Hours Clinic,0.39350800865800867,0.4000292207792208,0.5475,3.0
Independence Medical Group,0.2033333333333333,0.30666666666666664,0.2667,2.0
Inglewood Family Medical Clinic,0.27568434343434345,0.39901010101010104,0.78764,3.4
Inglewood Urgent Care,0.08723737373737372,0.3617121212121212,0.12034,1.8
Inland Faculty Medical Group,0.5666666666666667,0.7000000000000001,0.7778,5.0
Inland Family Community Health Center,0.06530046805046806,0.6576741961741962,0.19374000000000002,2.4
Inland HealthCare Group,-0.30000000000000004,0.39999999999999997,0.0,1.0
Inland Medical Center,0.38527777777777783,0.6194444444444445,0.72665,5.0
Inland Region Medical Group,0.13708333333333336,0.6013392857142857,0.534625,3.0
Inland Urgent Care Billing Office,-0.4166666666666667,0.8333333333333333,-0.2023,1.0
Inland Urgent Care Menifee,0.3311148148148148,0.4574574074074074,0.95076,5.0
Inland Urgent Care Temecula,0.27038825957992624,0.5805232483565816,0.60138,4.4
Insight Veterinary Wellness Center,0.23695743145743148,0.5012258297258297,0.9180399999999999,4.4
InstaMed Urgent Care,0.23966991341991345,0.5714718614718615,0.85535,5.0
Instant Urgent Care,0.23875567161013592,0.5175850161082304,0.661875,4.05
Institute of Internal Medicine and Urgent Care,0.028703703703703714,0.22037037037037038,-0.7099,1.0
Integrated Health Clinic Sanctuary Centers + PVMG,0.1651691939689099,0.4012859276140526,0.7736500000000001,4.0
"Integrative Urgent Care: Eric Brown, MD",0.2638795278795279,0.575113553113553,0.8725799999999999,4.2
Intelligent Care Medical Clinic,0.3039583333333333,0.5677777777777778,0.6864333333333335,5.0
Intensive Care Unit: Sutter General Hospital,0.13600831443688588,0.5137432350718065,0.31285999999999997,3.6
Ironstone Medical Clinic & Urgent Care,0.133,0.4498492063492064,0.14455999999999997,2.6
Irvine Family Practice Medical Group,0.24282284219048927,0.47752332634685574,0.63176,4.2
Irvine Walk-In,0.14119649794649797,0.47072360716206874,0.80134,4.0
Irvine Woodbridge Walk-In Urgent Care,0.22228104575163404,0.5222592592592592,0.6532,4.2
"Isla Vista Medical Clinic: Polly Baldwin, MD",0.075,0.16666666666666666,0.6597,5.0
JF Urgent Care,0.3098242303992304,0.48866938246938246,0.6372,2.8
JMK MEDICAL CLINIC,0.3188061167227834,0.7178667012000345,0.5270333333333334,3.3333333333333335
Jackson Medical Group,0.2816563958032708,0.5023971460638127,0.6055533333333333,4.0
James Dalton Medical Office,0.07119984750098388,0.4637389397218943,0.30188,2.8
"Jasmin Beatresa Mosley Gooden, DO | Kaiser Permanente",0.0,0.0,0.0,5.0
Jessica Zuraw,0.10981770833333335,0.6033767361111111,0.038849999999999996,2.0
"John Clothier, MD",0.33649891774891777,0.5577561327561328,0.7932999999999999,3.0
John K Flynn Community Clinic,0.36395535714285715,0.37814285714285717,0.541175,3.75
John Medical Clinic,0.11147604166666665,0.5415472222222222,0.54332,4.2
"John Muir Health Medical Imaging, Brentwood",0.11724404761904764,0.5425850340136055,0.23011999999999996,3.2
John Muir Health Urgent Care Center,0.1663200376714979,0.521271058114483,0.48437199999999997,3.24
"John Muir Health, Concord Medical Center Emergency Room",0.13300622980130467,0.5267432442429563,0.046160000000000014,2.6
John Muir Medical Center Emergency Room,0.07714694564694564,0.5079909812409812,-0.32536,1.6
Jose Alberto,0.2722222222222222,0.575,0.55905,3.5
Jovive Urgent Care,0.22695750360750364,0.4639587301587301,0.59982,4.2
Jurupa Valley Community Health Center - RUHS,0.2955863095238095,0.47015178571428573,0.18222,3.4
Kaiser Downey Urgent Care Building D (purple),0.250050505050505,0.4629343434343435,0.54834,4.2
Kaiser Medical Center: Obstetrics & Gynecology,0.06722222222222225,0.4811111111111111,0.5629666666666667,3.3333333333333335
Kaiser Permanente Berkeley Medical Offices,0.2415011223344557,0.5584668911335579,0.9328,3.6
Kaiser Permanente Dale Road Medical Offices,0.22086363636363635,0.5687712842712843,0.53366,4.2
Kaiser Permanente Elk Grove Medical Offices,0.30302453102453103,0.7152366522366522,0.90748,5.0
Kaiser Permanente Fair Oaks Boulevard Medical Offices,0.4011274350649351,0.5692819264069264,0.9306000000000001,5.0
Kaiser Permanente Fresno Medical Center,0.12936916367439621,0.5011249984941846,0.67326,3.4
Kaiser Permanente Market Street Medical Offices,0.48325865800865797,0.620840307840308,0.9545999999999999,5.0
Kaiser Permanente Ming Medical Offices,0.3593820346320346,0.6176774891774892,0.9600200000000001,5.0
Kaiser Permanente Novato Medical Offices,0.3759027777777778,0.5635972222222222,0.90676,5.0
Kaiser Permanente Ontario Vineyard Medical Offices,0.3029049122174122,0.5119785654160653,0.6,4.4
Kaiser Permanente Rohnert Park Medical Offices,0.33058787878787876,0.6029077589077589,0.48767999999999995,4.6
Kaiser Permanente San Diego Medical Center,0.3288339438339438,0.5808343508343509,0.8757400000000001,5.0
Kaiser Permanente San Rafael Park Medical Offices,0.2776926767676768,0.605994672919673,0.95868,5.0
Kaiser Permanente Santa Clarita Medical Offices 2,0.34203649591149593,0.604362481962482,0.91342,4.8
Kaiser Permanente Scotts Valley Medical Offices,0.3256759259259259,0.5541907407407407,0.9229800000000001,5.0
Kaiser Permanente Simi Valley Medical Offices,0.3717222222222222,0.6157222222222222,0.82774,5.0
Kaiser Permanente Stockdale Medical Offices,0.7033159722222222,0.7303968253968254,0.94902,5.0
Kaiser Permanente Thousand Oaks 322 E. Thousand Oaks Blvd Medical Offices,0.09034325396825398,0.4948829365079366,-0.22026000000000004,3.2
Kaiser Permanente Thousand Oaks 365 E. Hillcrest Drive Medical Offices,0.3411130952380952,0.5371263227513228,0.29162,4.0
Kaiser Permanente Tracy Medical Offices,0.11002954178589772,0.45982664722283373,0.39426,3.6
Kaiser Permanente Urgent Care,0.24671296296296297,0.5246957671957672,0.38344000000000006,3.4
Kaiser Permanente Victorville Medical Office 1,0.21114814814814814,0.5438703703703703,0.79316,4.0
Kaiser urgent care,0.1289314037814038,0.5789438006438006,0.6473,3.4
Kaur Navjot,0.0,0.0,0.0,5.0
Kaweah Delta Exeter Health Clinic: Ghaly Ashraf MD,0.023015873015873003,0.46119047619047615,-0.1202,1.75
Kaweah Health Dinuba Clinic,0.17335714285714288,0.6338095238095238,0.5524,3.4
Kaweah Health Exeter Clinic,0.14113627705627704,0.41884860028860027,0.17104000000000003,3.0
Kaweah Health Lifestyle Fitness Center,0.03757444234006735,0.5343475228475228,0.23166000000000003,2.6
Kaweah Health Lindsay Clinic,0.34805387205387206,0.707682379349046,0.57182,4.4
Kaweah Health Medical Center,0.22730062530062528,0.5598581797391321,0.60294,3.6
Kaweah Health Medical Clinic,0.25402056277056273,0.4786147186147186,0.662,4.2
Kaweah Health Tulare Clinic,0.43416098484848487,0.5138997113997114,0.90184,5.0
Kaweah Health Urgent Care (Court Street),0.30108108084327595,0.6168939789884912,0.5221600000000001,3.0
Kaweah Health Urgent Care (Demaree),0.21862364024864026,0.6133146853146852,0.5687599999999999,4.2
Kaweah Health Woodlake Clinic,0.25630952380952376,0.5180714285714286,0.5412600000000001,4.2
Kaweah Health: Emergency Room,0.32725652887417594,0.5532854454913279,0.18799999999999997,3.0
Kern Allergy Medical Clinic,0.2685277777777778,0.43859722222222225,0.59956,5.0
Kern County Medical Clinic,0.086015873015873,0.21546031746031744,0.17045000000000002,3.0
Kern Faculty Medical Group Inc,0.15156517556517557,0.5859148629148628,0.10812,3.6
Kern Medical Columbus Clinics,-0.010220860078618697,0.4551026521371348,-0.4697,1.2
Kern Medical Emergency Room,-0.0835856353945799,0.5461055305238979,-0.11010000000000002,2.4
Kern Medical Hospital,0.07652433640920484,0.5973123732992154,0.56162,3.4
Kern Medical REACH & GROW,0.17666666666666667,0.45833333333333337,0.314,4.2
Kern Medical WIC,-0.3,0.3,-0.3612,1.0
Kern Medical’s outpatient clinic,-0.22658275729646693,0.535819742114289,-0.37107999999999997,1.0
Kern Valley Healthcare District,0.2375042498396665,0.5688892736892737,0.16414,3.4
Kern Valley Healthcare District: Emergency Room,0.031011904761904775,0.4758928571428571,0.1285,3.4
Key Medical Group,-0.07636718749999996,0.6726388888888889,0.1184,3.0
Khalsa Medical Clinic,0.2621428571428571,0.4259523809523809,0.8718,5.0
Kind Clinic Physician Assistant Owned APC- PRIMARY CARE,0.4485555555555555,0.6692587301587302,0.9228999999999999,5.0
Kindred Hospital Rancho : Inland Empire Extra Care,-0.010644198938316597,0.5070170026052379,0.29398,2.2
Kings Medical Centers,-0.20856230158730157,0.5624577561327561,-0.47097999999999995,2.6
Kings Medical Centers Tulare,-0.5,0.5,-0.27115,3.0
Kings Winery Medical Clinic,0.1899463235177521,0.5519855065569351,0.33957999999999994,2.6
"LA ESPERANZA MEDICAL CLINIC,Inc",0.2624722222222222,0.6335,0.9263,5.0
LAX Urgent Care - Marina Del Rey,0.1414107142857143,0.46707275132275133,0.44114,4.2
LUXER Urgent Care,0.3107368506493507,0.5124937023294166,0.96752,5.0
La Brea Pico Medical Clinic,0.23812925760582013,0.5900888888888889,0.02357999999999998,2.6
La Clinica Medica de 24 Horas,0.2292180961399711,0.5619313285920429,0.56932,3.2
La Clinica Pittsburg Medical,0.19418956043956043,0.4558113553113553,-0.033340000000000015,2.6
La Clinica Vallejo,0.008084249084249095,0.4297252747252747,-0.39188,2.2
La Clínica North Vallejo,-0.06536299229226059,0.47985323619469966,-0.3586,1.6
La Concepcion Medical Clinic,0.21712152777777777,0.45573324514991176,0.85978,5.0
La Fe Medical Clinic,0.19793751127344883,0.660781746031746,0.40932,3.4
La Kha Medical Clinic,0.32453333333333334,0.4948611111111111,0.8506199999999999,4.2
La Libertad Medical Clinic,-0.1243845598845599,0.5918982683982683,-0.57058,1.8
La Maestra Family Clinic,0.00853675285218255,0.645436507936508,0.3398,1.8
La Mesa Medical Plaza,0.205179012345679,0.5401234567901235,0.5632,3.6666666666666665
La Paz Family Medical Clinic,0.20179147627064292,0.6064462081128748,0.45592000000000005,3.4
"La Paz Medical Clinic, Inc.",0.36338392857142854,0.5408416005291006,0.9018,5.0
La Verne Medical Urgent Care,0.2824912337662338,0.5271513347763348,0.7809,4.2
LaSalle Medical Associates,-0.06692271352985638,0.4829780801209373,-0.67408,1.0
Labtek STD Testing Center,0.22362373737373736,0.4982034632034632,0.57548,5.0
Ladera Urgent Care,0.3214800684822424,0.5608822423952858,0.9506600000000001,4.6
Lafayette Gardens,0.33836965594318535,0.5527368927368927,0.98214,4.8
Laguna Beach Community Clinic,0.12168065268065265,0.5813997807747807,0.24748,3.2
Laguna Urgent Care,0.2856505161505162,0.49504750804750797,0.91734,5.0
Lake Charles Urgent Care - Country Club Rd,0.3287939393939394,0.5197229603729604,0.9474,5.0
Lake Charles Urgent Care - Ryan St.,0.24619251119251123,0.49576288156288156,0.78924,5.0
Lake Elsinore Clinica Medica,-0.14517165798611115,0.5315522486772487,-0.21852,1.0
Lake Elsinore Community Health Center - RUHS,-0.029152305366591073,0.5299812925170068,-0.24201999999999999,1.4
LakeSide Urgent Care Center,0.08020320512820513,0.555340483234714,0.86166,5.0
Lakeside Community Healthcare - Burbank Urgent Care,0.3803730158730159,0.5326789321789323,0.88702,5.0
Lakeside Community Healthcare - West Covina Urgent Care,0.32689494949494946,0.5687630591630592,0.9706400000000001,5.0
